continent,superregion,region,area,province,location_type,location_name,hexcode,topography,vegetation,climate,religion,culture,raw_material,natural_harbor_suitability,owner,cores,old_province_number
africa,bulwar_superregion,harpy_hills_region,firanyalen_area,firanyalen,land,firanyalen,606840,flatland,grasslands,continental,the_hunt,firanyan_harpy,unknown,,F27,"F27,F82",676
africa,bulwar_superregion,harpy_hills_region,firanyalen_area,ijenmyfor,land,ijenmyfor,e06a80,flatland,grasslands,continental,the_hunt,firanyan_harpy,livestock,,F27,"F27,F82",677
africa,bulwar_superregion,harpy_hills_region,firanyalen_area,kotierontol,land,kotierontol,606cc0,flatland,grasslands,continental,the_hunt,firanyan_harpy,iron,,F27,"F27,F82",678
africa,bulwar_superregion,bulwar_proper_region,sur_mountains_area,rakutmu,land,rakutmu,e16eff,flatland,grasslands,continental,bulwari_sun_cult,sadnatu,pepper,0.25,U05,"U05,F95",679
africa,bulwar_superregion,bulwar_proper_region,sur_mountains_area,salahad_gate,land,salahad_gate,617000,flatland,grasslands,continental,bulwari_sun_cult,sadnatu,wool,0.25,U05,"U05,F95",680
africa,bulwar_superregion,far_bulwar_region,xhurgrum_area,ardu,land,ardu,e17240,flatland,grasslands,continental,xhazobkult,sandfang_gnoll,livestock,,F29,F29,681
africa,bulwar_superregion,bulwar_proper_region,sur_mountains_area,sad_sur,land,sad_sur,617480,flatland,grasslands,continental,bulwari_sun_cult,sadnatu,copper,,U05,"U05,F95",682
africa,bulwar_superregion,bulwar_proper_region,grixekyr_area,elum-szel-bazi,land,elum-szel-bazi,e176c0,flatland,grasslands,continental,old_bulwari_sun_cult,sandfang_gnoll,wool,,F28,"F28,F43,F94",683
africa,bulwar_superregion,far_bulwar_region,xhurgrum_area,irkorzo,land,irkorzo,6178ff,flatland,grasslands,continental,xhazobkult,sandfang_gnoll,livestock,,F29,F29,684
africa,bulwar_superregion,bulwar_proper_region,grixekyr_area,ulumu,land,ulumu,e17a00,flatland,grasslands,continental,old_bulwari_sun_cult,sandfang_gnoll,copper,,F28,"F28,F94",685
africa,bulwar_superregion,bulwar_proper_region,garpix_tluukt_area,mibunasru,land,mibunasru,627c40,flatland,grasslands,continental,xhazobkult,sandfang_gnoll,livestock,,F28,F28,686
africa,bulwar_superregion,bulwar_proper_region,garpix_tluukt_area,anzakalis,land,anzakalis,e27e80,flatland,grasslands,continental,xhazobkult,sandfang_gnoll,copper,,F28,F28,687
africa,bulwar_superregion,bulwar_proper_region,grixekyr_area,ekluzagnu,land,ekluzagnu,6280c0,flatland,grasslands,continental,xhazobkult,sandfang_gnoll,unknown,,F28,"F28,F91",688
africa,bulwar_superregion,bulwar_proper_region,jixobix_area,sad_uras,land,sad_uras,e282ff,flatland,grasslands,continental,xhazobkult,sandfang_gnoll,gold,,F28,"F28,F91",689
africa,bulwar_superregion,bulwar_proper_region,jixobix_area,elisumu,land,elisumu,628400,flatland,grasslands,continental,xhazobkult,sandfang_gnoll,wool,,F29,"F29,F25,F91",690
africa,bulwar_superregion,bulwar_proper_region,garpix_tluukt_area,harranbar,land,harranbar,e28640,flatland,grasslands,continental,xhazobkult,sandfang_gnoll,wool,,F28,F28,691
africa,bulwar_superregion,bulwar_proper_region,garpix_tluukt_area,ardubar,land,ardubar,628880,flatland,grasslands,continental,xhazobkult,sandfang_gnoll,wool,,F28,"F28,F94",692
africa,bulwar_superregion,bulwar_proper_region,garpix_tluukt_area,kesudagka,land,kesudagka,e38ac0,flatland,grasslands,continental,xhazobkult,sandfang_gnoll,wool,,F28,"F28,F94",693
africa,bulwar_superregion,harpy_hills_region,nansalen_area,khaajesfo,land,khaajesfo,cda397,flatland,grasslands,continental,bulwari_sun_cult,firanyan_harpy,copper,,F80,F80,4117
africa,bulwar_superregion,far_bulwar_region,garpix_zokka_area,harrabad,land,harrabad,57ce5c,flatland,grasslands,continental,xhazobkult,sandfang_gnoll,wool,,F29,F29,6103
africa,bulwar_superregion,bulwar_proper_region,outer_drolas_area,anbennar6761,land,anbennar6761,1baec5,flatland,grasslands,continental,bulwari_sun_cult,brasanni,copper,0.25,U05,"U05,F85",6761
africa,bulwar_superregion,bahar_region,zagnabad_area,anbennar6760,land,anbennar6760,920892,flatland,grasslands,continental,bulwari_sun_cult,bahari,dues,0.25,U19,U19,6760
africa,bulwar_superregion,harpy_hills_region,nansalen_area,unusedland73,land,unusedland73,db2049,flatland,grasslands,continental,bulwari_sun_cult,firanyan_harpy,iron,,F80,F80,3263
africa,bulwar_superregion,far_salahad_region,mulenue_area,unusedland78,land,unusedland78,db204e,flatland,grasslands,continental,the_hunt,siadunan_harpy,wool,,F50,F50,3268
africa,bulwar_superregion,far_salahad_region,baganash_area,ardumu,land,ardumu,d5543f,flatland,grasslands,continental,the_jadd,desert_elf,livestock,,F46,F46,2900
africa,bulwar_superregion,far_salahad_region,baganash_area,harpys_gate,land,harpys_gate,dbd26a,flatland,grasslands,continental,the_jadd,desert_elf,wool,,F46,F46,2901
africa,bulwar_superregion,far_salahad_region,baganash_area,deohiq,land,deohiq,1e50de,flatland,grasslands,continental,the_jadd,desert_elf,salt,,F46,F46,2902
africa,bulwar_superregion,far_salahad_region,sad_siadan_area,nuzidastu,land,nuzidastu,e12f05,flatland,grasslands,continental,the_hunt,siadunan_harpy,livestock,,F48,"F48,F50",2903
africa,bulwar_superregion,far_salahad_region,sad_siadan_area,siadunaiun,land,siadunaiun,c6a636,flatland,grasslands,continental,the_hunt,siadunan_harpy,copper,,F48,F48,2904
africa,bulwar_superregion,far_salahad_region,far_east_salahad_area,trasenarbu,land,trasenarbu,e31f3b,flatland,grasslands,continental,the_jadd,desert_elf,livestock,,F46,F46,2905
africa,bulwar_superregion,far_salahad_region,lerfiror_area,siphefireri,land,siphefireri,db2c61,flatland,grasslands,continental,the_jadd,siadunan_harpy,iron,,F48,"F48,F49",2906
africa,bulwar_superregion,far_salahad_region,far_east_salahad_area,shibahurran,land,shibahurran,1fec37,flatland,grasslands,continental,the_jadd,desert_elf,wool,,F46,F46,2907
africa,bulwar_superregion,far_salahad_region,lerfiror_area,larfira,land,larfira,e79365,flatland,grasslands,continental,the_jadd,siadunan_harpy,unknown,,F49,F49,2908
africa,bulwar_superregion,far_salahad_region,far_east_salahad_area,ebbusubtu,land,ebbusubtu,38cb14,flatland,grasslands,continental,the_jadd,desert_elf,unknown,,F46,F46,2909
africa,bulwar_superregion,far_salahad_region,lerfiror_area,nurdazin,land,nurdazin,dc8a29,flatland,grasslands,continental,the_jadd,siadunan_harpy,livestock,,F49,F49,2910
africa,bulwar_superregion,far_salahad_region,keruhar_area,zornkost,land,zornkost,532ec9,flatland,grasslands,continental,the_jadd,desert_elf,incense,0.25,F46,F46,2911
africa,bulwar_superregion,far_salahad_region,keruhar_area,lankost,land,lankost,e8cdca,flatland,grasslands,continental,the_jadd,desert_elf,fish,0.25,F46,F46,2912
africa,bulwar_superregion,far_salahad_region,keruhar_area,davharral,land,davharral,d014af,flatland,grasslands,continental,high_philosophy,raghamidesh,ivory,0.25,R03,R03,2913
africa,bulwar_superregion,far_salahad_region,gold_road_area,heros_vale,land,heros_vale,8569d7,flatland,grasslands,continental,ancestor_worship,gold_dwarf,livestock,,F47,F47,2915
africa,bulwar_superregion,far_salahad_region,gold_road_area,harnio,land,harnio,c8993f,flatland,grasslands,continental,the_hunt,siadunan_harpy,incense,,F48,"F48,F50",2916
africa,bulwar_superregion,far_salahad_region,gold_road_area,ianvireri,land,ianvireri,519112,flatland,grasslands,continental,the_hunt,siadunan_harpy,wool,,F50,"F50,F48",2917
africa,bulwar_superregion,far_salahad_region,mulenue_area,tarnuthen,land,tarnuthen,efdd19,flatland,grasslands,continental,the_hunt,siadunan_harpy,livestock,,F50,F50,2918
africa,bulwar_superregion,far_salahad_region,mulenue_area,kotidurnor,land,kotidurnor,80bc16,flatland,grasslands,continental,the_hunt,siadunan_harpy,wool,,F50,"F50,F48",2919
africa,bulwar_superregion,far_salahad_region,sad_siadan_area,garanias,land,garanias,f1cc6a,flatland,grasslands,continental,the_hunt,siadunan_harpy,livestock,,F48,"F48,F50",2920
africa,bulwar_superregion,far_salahad_region,mulenue_area,mermigan,land,mermigan,d9e872,flatland,grasslands,continental,the_hunt,siadunan_harpy,gems,,F50,F50,2921
africa,bulwar_superregion,far_salahad_region,mulenue_area,chorfo,land,chorfo,1566c9,flatland,grasslands,continental,the_hunt,siadunan_harpy,salt,,F50,F50,2922
africa,bulwar_superregion,far_salahad_region,keruhar_area,edesukeru,land,edesukeru,dae55c,flatland,grasslands,continental,the_jadd,masnsih,pepper,0.25,F46,"F46,F79",2923
africa,bulwar_superregion,far_salahad_region,arrtukerr_area,kesud,land,kesud,5e91a6,flatland,grasslands,continental,xhazobkult,sandfang_gnoll,incense,0.25,F29,"F29,F93",2924
africa,bulwar_superregion,far_salahad_region,arrtukerr_area,daqalm,land,daqalm,31c47b,flatland,grasslands,continental,xhazobkult,sandfang_gnoll,wool,0.25,F29,"F29,F93",2925
africa,bulwar_superregion,far_salahad_region,saranza_area,piruharran,land,piruharran,347b57,flatland,grasslands,continental,the_jadd,desert_elf,ivory,,F46,"F46,F79",2926
africa,bulwar_superregion,far_salahad_region,saranza_area,simlardu,land,simlardu,c8a052,flatland,grasslands,continental,the_jadd,masnsih,incense,,F46,"F46,F79",2927
africa,bulwar_superregion,far_salahad_region,saranza_area,saranza,land,saranza,e51650,flatland,grasslands,continental,old_bulwari_sun_cult,masnsih,livestock,,F46,"F46,F79",2928
africa,bulwar_superregion,far_salahad_region,saranza_area,ardulib,land,ardulib,a6133c,flatland,grasslands,continental,the_jadd,desert_elf,salt,,F46,F46,2929
africa,bulwar_superregion,far_salahad_region,saranza_area,edenlil,land,edenlil,efe169,flatland,grasslands,continental,the_jadd,desert_elf,salt,,F46,F46,2930
africa,bulwar_superregion,far_salahad_region,lerfiror_area,istartovo,land,istartovo,a0423d,flatland,grasslands,continental,the_hunt,siadunan_harpy,wool,,F48,"F48,F49,F50",4376
africa,bulwar_superregion,far_salahad_region,keruhar_area,subkaliss,land,subkaliss,048a8b,flatland,grasslands,continental,old_bulwari_sun_cult,maqeti,pepper,0.25,R02,"R02,F56",4400
africa,bulwar_superregion,far_salahad_region,dasmatus_area,istanuz,land,istanuz,64449c,flatland,grasslands,continental,old_bulwari_sun_cult,maqeti,incense,0.25,F54,"F54,F56",5431
africa,bulwar_superregion,far_salahad_region,zallirkor_area,betharran,land,betharran,a466f0,flatland,grasslands,continental,xhazobkult,fieldstalker_gnoll,wool,,F55,F55,5432
africa,bulwar_superregion,far_salahad_region,zallirkor_area,tumhar,land,tumhar,fe8f9f,flatland,grasslands,continental,xhazobkult,fieldstalker_gnoll,wool,,F55,F55,5433
africa,bulwar_superregion,far_salahad_region,dasmatus_area,azka-szel-udam,land,azka-szel-udam,458f49,flatland,grasslands,continental,old_bulwari_sun_cult,maqeti,coffee,0.25,F54,"F54,F56",5434
africa,bulwar_superregion,far_salahad_region,dasmatus_area,kerusah,land,kerusah,a7e304,flatland,grasslands,continental,old_bulwari_sun_cult,maqeti,fish,0.25,F54,"F54,F56",5435
africa,bulwar_superregion,far_salahad_region,zallirkor_area,abadelu,land,abadelu,2e13b5,flatland,grasslands,continental,xhazobkult,fieldstalker_gnoll,incense,,F54,F54,5436
africa,bulwar_superregion,far_salahad_region,zallirkor_area,agshzan,land,agshzan,a314a1,flatland,grasslands,continental,xhazobkult,fieldstalker_gnoll,coffee,,F54,F54,5437
africa,bulwar_superregion,far_salahad_region,zallirkor_area,zallirkor,land,zallirkor,6ab135,flatland,grasslands,continental,xhazobkult,fieldstalker_gnoll,ivory,,F55,F55,5461
africa,bulwar_superregion,far_salahad_region,dasmatus_area,maqetsad,land,maqetsad,d469f4,flatland,grasslands,continental,old_bulwari_sun_cult,maqeti,coffee,,F54,"F54,F56",5667
africa,bulwar_superregion,far_salahad_region,dasmatus_area,dasmatus,land,dasmatus,0d06a1,flatland,grasslands,continental,old_bulwari_sun_cult,maqeti,coffee,0.25,F56,F56,5668
africa,bulwar_superregion,far_bulwar_region,eastern_krahway_area,dunegap,land,dunegap,897871,flatland,grasslands,continental,xhazobkult,pyreclaw_gnoll,pepper,,U09,"U09,F86",6100
africa,bulwar_superregion,far_bulwar_region,eastern_krahway_area,krahs_way,land,krahs_way,30a367,flatland,grasslands,continental,xhazobkult,sandfang_gnoll,wheat,,F28,"F28,F86",6101
africa,bulwar_superregion,far_bulwar_region,eastern_krahway_area,xornazahar,land,xornazahar,0d71ba,flatland,grasslands,continental,xhazobkult,sandfang_gnoll,salt,,F28,"F28,F86",6102
africa,bulwar_superregion,far_bulwar_region,eastern_krahway_area,windsculpt_pass,land,windsculpt_pass,79d413,flatland,grasslands,continental,xhazobkult,sandfang_gnoll,salt,,F28,"F28,F86",6104
africa,bulwar_superregion,far_bulwar_region,xhurgrum_area,xhurgrum,land,xhurgrum,d6a813,flatland,grasslands,continental,xhazobkult,sandfang_gnoll,livestock,,F29,F29,3197
africa,bulwar_superregion,bahar_region,zagnabad_area,unusedland33,land,unusedland33,665970,flatland,grasslands,continental,bulwari_sun_cult,bahari,iron,,U15,"U15,U19",3223
africa,djinnakah_superregion,jasiir_jadid_region,dhal_baeidag_area,hisraad,land,hisraad,b19085,flatland,grasslands,continental,rinta_seekers,ashamadi,livestock,,S22,S22,5654
africa,djinnakah_superregion,jasiir_jadid_region,dhal_baeidag_area,gharagaalsh,land,gharagaalsh,8f515c,flatland,grasslands,continental,beast_memory,ashamadi,iron,,S20,S20,6013
africa,djinnakah_superregion,jasiir_jadid_region,ashamad_mabeed_area,beer_badan,land,beer_badan,ebcb1f,flatland,grasslands,continental,rinta_seekers,ashamadi,wheat,,S19,S19,6012
africa,djinnakah_superregion,jasiir_jadid_region,ashamad_mabeed_area,shari_kumsiin,land,shari_kumsiin,6477b7,flatland,grasslands,continental,rinta_seekers,ashamadi,lumber,,S19,S19,6011
africa,djinnakah_superregion,jasiir_jadid_region,ashamad_mabeed_area,mpiya_mjeed,land,mpiya_mjeed,e936a7,flatland,grasslands,continental,rinta_seekers,ashamadi,iron,,S19,S19,6010
africa,djinnakah_superregion,jasiir_jadid_region,qasri_abeesooyinka_area,shar_ashamad,land,shar_ashamad,12c30c,flatland,grasslands,continental,rinta_seekers,dhebiji,unknown,0.25,S19,S19,6009
africa,djinnakah_superregion,jasiir_jadid_region,qasri_abeesooyinka_area,qasri_abeesooyinka,land,qasri_abeesooyinka,896517,flatland,grasslands,continental,rinta_seekers,dhebiji,wheat,0.25,S19,S19,6060
africa,djinnakah_superregion,jasiir_jadid_region,ashamad_mabeed_area,his_hasir,land,his_hasir,48cb0c,flatland,grasslands,continental,rinta_seekers,dhebiji,sugar,,S19,S19,5855
africa,djinnakah_superregion,jasiir_jadid_region,dhebij_shar_area,eawuba,land,eawuba,0cbc46,flatland,grasslands,continental,rinta_seekers,dhebiji,iron,0.25,S18,S18,6034
africa,djinnakah_superregion,jasiir_jadid_region,dhebij_shar_area,janab_swaba,land,janab_swaba,61c75e,flatland,grasslands,continental,rinta_seekers,dhebiji,pepper,0.25,S19,"S19,S18",6035
africa,djinnakah_superregion,jasiir_jadid_region,dhebij_shar_area,miridhinfay,land,miridhinfay,35042c,flatland,grasslands,continental,rinta_seekers,dhebiji,iron,0.25,S18,S18,6036
africa,djinnakah_superregion,jasiir_jadid_region,dhebij_dhekha_area,qasri_jamiilkh,land,qasri_jamiilkh,c977e5,flatland,grasslands,continental,rinta_seekers,dhebiji,gems,0.25,S18,S18,6037
africa,djinnakah_superregion,jasiir_jadid_region,dhebij_dhekha_area,qasri_kallumahida,land,qasri_kallumahida,809d71,flatland,grasslands,continental,rinta_seekers,dhebiji,ivory,0.25,S18,S18,6038
africa,djinnakah_superregion,jasiir_jadid_region,dhebij_dhekha_area,qasri_dakaadifu,land,qasri_dakaadifu,bf990c,flatland,grasslands,continental,rinta_seekers,dhebiji,sugar,0.25,S18,S18,6039
africa,djinnakah_superregion,jasiir_jadid_region,qasriyingi_area,qasri_warani,land,qasri_warani,54a798,flatland,grasslands,continental,rinta_seekers,dhebiji,unknown,0.25,S18,S18,6041
africa,djinnakah_superregion,jasiir_jadid_region,qasriyingi_area,qasri_fooryinka,land,qasri_fooryinka,64eeac,flatland,grasslands,continental,rinta_seekers,dhebiji,unknown,0.25,S18,S18,6042
africa,djinnakah_superregion,jasiir_jadid_region,dhal_nikhuvad_area,qasri_walaalaylad,land,qasri_walaalaylad,92e66f,flatland,grasslands,continental,rinta_seekers,dhebiji,pepper,,S18,S18,6043
africa,djinnakah_superregion,jasiir_jadid_region,dhal_nikhuvad_area,jas_shar,land,jas_shar,f94f81,flatland,grasslands,continental,rinta_seekers,dhebiji,sugar,0.25,S18,S18,6000
africa,djinnakah_superregion,jasiir_jadid_region,dhal_nikhuvad_area,jas_mabeed,land,jas_mabeed,d22ca7,flatland,grasslands,continental,rinta_seekers,dhebiji,incense,0.25,S18,S18,6044
africa,djinnakah_superregion,jasiir_jadid_region,dhal_nikhuvad_area,jas_janab,land,jas_janab,0e2c7e,flatland,grasslands,continental,rinta_seekers,dhebiji,unknown,0.25,S18,S18,6045
africa,djinnakah_superregion,jasiir_jadid_region,dhebij_janab_area,kallayaad,land,kallayaad,842fcb,flatland,grasslands,continental,rinta_seekers,suhratbi,fish,0.25,S18,S18,6046
africa,djinnakah_superregion,jasiir_jadid_region,dhebij_janab_area,ghubamadhed,land,ghubamadhed,56f9ec,flatland,grasslands,continental,rinta_seekers,suhratbi,sugar,0.25,S17,S17,6047
africa,djinnakah_superregion,jasiir_jadid_region,dhebij_janab_area,yukuhatbuur,land,yukuhatbuur,87f71a,flatland,grasslands,continental,rinta_seekers,suhratbi,sugar,0.25,S17,S17,6048
africa,djinnakah_superregion,jasiir_jadid_region,dhebij_janab_area,dagaal_mwamin,land,dagaal_mwamin,371f8e,flatland,grasslands,continental,rinta_seekers,suhratbi,unknown,0.25,S17,S17,6049
africa,djinnakah_superregion,ardimya_region,tajalme_plains_area,aran_jadid,land,aran_jadid,bdf7c5,flatland,grasslands,continental,,,unknown,,,,6050
africa,djinnakah_superregion,jasiir_jadid_region,baashi_badda_area,qasri_almadeheda,land,qasri_almadeheda,25e624,flatland,grasslands,continental,rinta_seekers,suhratbi,ivory,0.25,S17,S17,6051
africa,djinnakah_superregion,jasiir_jadid_region,suhratba_yaj_area,saraka_barashada,land,saraka_barashada,39fa16,flatland,grasslands,continental,rinta_seekers,suhratbi,livestock,,S17,S17,6054
africa,djinnakah_superregion,jasiir_jadid_region,suhratba_yaj_area,karib_suhr,land,karib_suhr,0962a6,flatland,grasslands,continental,rinta_seekers,suhratbi,sugar,,S17,S17,6055
africa,djinnakah_superregion,jasiir_jadid_region,suhratba_yaj_area,cadiralima,land,cadiralima,6e50dc,flatland,grasslands,continental,rinta_seekers,suhratbi,incense,,S17,S17,6057
africa,djinnakah_superregion,jasiir_jadid_region,suhratba_yahin_area,fobulasad,land,fobulasad,22fb02,flatland,grasslands,continental,rinta_seekers,suhratbi,salt,,S17,S17,6058
africa,djinnakah_superregion,ardimya_region,bankaa_ya_awliyo_area,sant_teoda,land,sant_teoda,cde994,flatland,grasslands,continental,,,unknown,,,,6059
africa,djinnakah_superregion,jasiir_jadid_region,suhratba_yahin_area,qasri_murayhd,land,qasri_murayhd,512a4e,flatland,grasslands,continental,rinta_seekers,suhratbi,unknown,0.25,S17,S17,6127
africa,djinnakah_superregion,jasiir_jadid_region,suhratba_yahin_area,magurisadaqaa,land,magurisadaqaa,f88745,flatland,grasslands,continental,rinta_seekers,suhratbi,gems,0.25,S17,S17,6056
africa,djinnakah_superregion,jasiir_jadid_region,ashamad_bariga_area,qasri_ubakhiyo,land,qasri_ubakhiyo,d98049,flatland,grasslands,continental,rinta_seekers,ashamadi,dues,0.25,S20,S20,6021
africa,djinnakah_superregion,jasiir_jadid_region,ashamad_bariga_area,tadadaqali,land,tadadaqali,888df8,flatland,grasslands,continental,rinta_seekers,ashamadi,sugar,,S20,S20,6020
