capital_continent,capital_superregion,tag,name,capital,court_language,culture_definition,religion_definition,accepted_cultures,tolerated_cultures,templates,color
,,M80,dummy_seafaring_demonborns,,sandfang_gnoll_dialect,sandfang_gnoll,xhazobkult,,,,"(188, 236, 153)"
oceania,kanolowele_superregion,N00,Ahetl Mulyatl,anbennar6155,poplacoa_dialect,poplacoa,volcanic_truth,,,,"(0, 0, 150)"
oceania,kanolowele_superregion,N01,Maulu,anbennar6182,poplacoa_dialect,poplacoa,volcanic_truth,,,,"(224, 0, 62)"
oceania,kanolowele_superregion,N02,Quilomao Hueytila,anbennar6156,poplacoa_dialect,poplacoa,volcanic_truth,,,,"(0, 128, 0)"
oceania,kanolowele_superregion,N03,Mamca Pelehuac,anbennar6179,poplacoa_dialect,poplacoa,volcanic_truth,,,,"(179, 179, 0)"
oceania,kanolowele_superregion,N04,Eletic Awayan,anbennar6158,poplacoa_dialect,poplacoa,volcanic_truth,,,,"(0, 200, 230)"
oceania,kanolowele_superregion,N05,Hapali'naina,anbennar6200,haloalao_dialect,haloalao,endless_ocean,,,,"(128, 255, 255)"
oceania,kanolowele_superregion,N06,Kalatl Tlahpuni,anbennar6935,tluinuhi_dialect,tluinuhi,speaking_memory,,,,"(131, 137, 150)"
oceania,kanolowele_superregion,N07,Keotlepoz,anbennar6931,tluinuhi_dialect,tluinuhi,speaking_memory,,,,"(227, 224, 205)"
oceania,kanolowele_superregion,N08,Nueikumutlau,anbennar6926,mautpokla_dialect,mautpokla,volcanic_truth,,,,"(0, 77, 13)"
oceania,kanolowele_superregion,N09,Yahou Lapahtol,anbennar6919,mautpokla_dialect,mautpokla,volcanic_truth,,,,"(255, 128, 0)"
oceania,kanolowele_superregion,N10,Pelekalio,anbennar6159,honolitzlo_dialect,honolitzlo,endless_ocean,,,,"(176, 11, 105)"
oceania,kanolowele_superregion,N11,Cuezaltol Heiau,anbennar6172,xoitlonua_dialect,xoitlonua,volcanic_truth,,,,"(60, 60, 60)"
oceania,kanolowele_superregion,N12,MtKaui Keakol,anbennar6162,honolitzlo_dialect,honolitzlo,endless_ocean,,,,"(15, 127, 212)"
oceania,kanolowele_superregion,N13,Houhaliaa,anbennar6912,wailana_dialect,wailana,speaking_memory,,,,"(0, 106, 128)"
oceania,kanolowele_superregion,N14,Iztakai Callhale,anbennar6916,tluinuhi_dialect,tluinuhi,speaking_memory,,,,"(255, 230, 234)"
oceania,kanolowele_superregion,N15,Hemotla Papoyan,anbennar6915,tluinuhi_dialect,tluinuhi,speaking_memory,,,,"(217, 25, 255)"
oceania,kanolowele_superregion,N16,Yayacahai,anbennar6178,xoitlonua_dialect,xoitlonua,volcanic_truth,,,,"(190, 45, 100)"
oceania,kanolowele_superregion,N17,Pa Cemihcalhuili,anbennar6870,taupotzlo_dialect,taupotzlo,speaking_memory,,,,"(128, 106, 0)"
oceania,kanolowele_superregion,N18,Pulo Rawuh,anbennar6869,seacrest_ogre_dialect,seacrest_ogre,volcanic_truth,,,,"(164, 252, 86)"
oceania,kanolowele_superregion,N19,Haupoaka,anbennar6166,xoitlonua_dialect,xoitlonua,volcanic_truth,,,,"(60, 230, 200)"
oceania,kanolowele_superregion,N20,Comezkahuaina,anbennar6176,xoitlonua_dialect,xoitlonua,volcanic_truth,,,,"(149, 0, 0)"
oceania,kanolowele_superregion,N21,Atl Kakau Hale,anbennar6866,taupotzlo_dialect,taupotzlo,endless_ocean,,,,"(92, 186, 210)"
oceania,kanolowele_superregion,N22,Xihatlele,anbennar6181,xoitlonua_dialect,xoitlonua,volcanic_truth,,,,"(125, 16, 16)"
oceania,kanolowele_superregion,N23,Tauhakelehali,anbennar6185,kaukai_dialect,kaukai,volcanic_truth,,,,"(204, 119, 34)"
oceania,kanolowele_superregion,N24,Aupulehu,anbennar6183,kaukai_dialect,kaukai,speaking_memory,,,,"(255, 242, 0)"
oceania,kanolowele_superregion,N25,Amendra,anbennar6894,taupotzlo_dialect,taupotzlo,endless_ocean,,,,"(180, 124, 51)"
oceania,kanolowele_superregion,N26,Rahang Lancip,anbennar6875,seacrest_ogre_dialect,seacrest_ogre,endless_ocean,,,,"(211, 211, 211)"
oceania,kanolowele_superregion,N27,Myaika Nhouaka,anbennar6907,tluinuhi_dialect,tluinuhi,volcanic_truth,,,,"(212, 42, 42)"
oceania,kanolowele_superregion,N28,Mokuakua,anbennar6199,kapelami_dialect,kapelami,speaking_memory,,,,"(106, 128, 0)"
oceania,kanolowele_superregion,N29,Malikanawa,anbennar6203,kapelami_dialect,kapelami,speaking_memory,,,,"(85, 0, 255)"
oceania,kanolowele_superregion,N30,Koatepec,anbennar6895,taupotzlo_dialect,taupotzlo,endless_ocean,,,,"(230, 102, 94)"
oceania,kanolowele_superregion,N31,Okeahui,anbennar6896,wailana_dialect,wailana,endless_ocean,,,,"(0, 125, 51)"
oceania,kanolowele_superregion,N32,Huahou,anbennar6901,tluinuhi_dialect,tluinuhi,volcanic_truth,,,,"(157, 51, 167)"
oceania,kanolowele_superregion,N33,Kitetl,anbennar6902,tluinuhi_dialect,tluinuhi,volcanic_truth,,,,"(64, 11, 11)"
oceania,kanolowele_superregion,N34,Kahiyotl,anbennar6896,tluinuhi_dialect,tluinuhi,volcanic_truth,,,,"(255, 87, 193)"
oceania,kanolowele_superregion,N35,Kusaimauna,anbennar6180,kaukai_dialect,kaukai,endless_ocean,,,,"(250, 82, 60)"
oceania,kanolowele_superregion,N36,Haifumana,anbennar6863,holoino_dialect,holoino,endless_ocean,,,,"(4, 27, 201)"
oceania,kanolowele_superregion,N37,Aomauna,anbennar6898,wailana_dialect,wailana,volcanic_truth,,,,"(230, 115, 0)"
oceania,kanolowele_superregion,N38,Leholi,anbennar6891,kahuipa_dialect,kahuipa,speaking_memory,,,,"(230, 255, 255)"
oceania,kanolowele_superregion,N39,Makiamoe,anbennar6885,molopai_dialect,molopai,endless_ocean,,,,"(255, 155, 155)"
oceania,kanolowele_superregion,N40,Hopilina,anbennar6883,kahuipa_dialect,kahuipa,speaking_memory,,,,"(144, 144, 144)"
oceania,kanolowele_superregion,N41,Koahou,anbennar6881,wailana_dialect,wailana,speaking_memory,,,,"(9, 255, 204)"
oceania,kanolowele_superregion,N42,Pohaimeli,anbennar6879,wailana_dialect,wailana,speaking_memory,,,,"(252, 226, 5)"
oceania,kanolowele_superregion,N43,Pukamana,anbennar6872,kapelami_dialect,kapelami,speaking_memory,,,,"(56, 29, 80)"
oceania,kanolowele_superregion,N44,Waimauna,anbennar6194,holoino_dialect,holoino,endless_ocean,,,,"(224, 196, 13)"
oceania,kanolowele_superregion,N45,Pelemakina,anbennar6191,kapelami_dialect,kapelami,volcanic_truth,,,,"(160, 0, 0)"
oceania,kanolowele_superregion,N46,Halia,anbennar6877,molopai_dialect,molopai,endless_ocean,,,,"(0, 255, 114)"
oceania,kanolowele_superregion,N47,Na Kiai,anbennar6878,molopai_dialect,molopai,endless_ocean,,,,"(0, 89, 179)"
oceania,kanolowele_superregion,N48,Huia Koluila,anbennar6197,holoino_dialect,holoino,endless_ocean,,,,"(239, 232, 169)"
oceania,kanolowele_superregion,N49,Kaponaihoku,anbennar6227,holoino_dialect,holoino,endless_ocean,,,,"(121, 252, 156)"
oceania,kanolowele_superregion,N50,Kheteawepha,anbennar6219,molopai_dialect,molopai,speaking_memory,,,,"(181, 166, 66)"
oceania,kanolowele_superregion,N51,Lakohe Iamoku,anbennar6224,molopai_dialect,molopai,speaking_memory,,,,"(235, 161, 105)"
oceania,kanolowele_superregion,N52,Nuio Hopuana,anbennar6229,holoino_dialect,holoino,endless_ocean,,,,"(18, 176, 194)"
oceania,kanolowele_superregion,N53,Ponhamuphona,anbennar6231,holoino_dialect,holoino,endless_ocean,,,,"(154, 185, 115)"
oceania,kanolowele_superregion,N54,Nohakai,anbennar6232,holoino_dialect,holoino,speaking_memory,,,,"(204, 204, 255)"
oceania,kanolowele_superregion,N55,Kapamoku,anbennar6235,holoino_dialect,holoino,endless_ocean,,,,"(193, 167, 136)"
oceania,kanolowele_superregion,N56,Poni Kuahoii,anbennar6234,holoino_dialect,holoino,endless_ocean,,,,"(0, 0, 70)"
oceania,hinuilands_superregion,N57,Wapohai,vyr_cirentyn,holoino_dialect,holoino,endless_ocean,,,,"(237, 199, 74)"
oceania,kanolowele_superregion,N58,Kaioh-Thau,anbennar6867,seacrest_ogre_dialect,seacrest_ogre,volcanic_truth,,,,"(140, 100, 200)"
oceania,kanolowele_superregion,N59,Kunahkitla,anbennar6920,seacrest_ogre_dialect,seacrest_ogre,volcanic_truth,,,,"(85, 0, 128)"
oceania,kanolowele_superregion,N60,Harjo,anbennar6167,seacrest_ogre_dialect,seacrest_ogre,volcanic_truth,,,,"(238, 118, 42)"
oceania,kanolowele_superregion,N61,Wao Nakahea,anbennar6871,kapelami_dialect,kapelami,speaking_memory,,,,"(188, 99, 79)"
oceania,kanolowele_superregion,N62,Maxkanil Momi,anbennar6184,xoitlonua_dialect,xoitlonua,endless_ocean,,,,"(242, 179, 255)"
oceania,kanolowele_superregion,N63,Suryakutha,anbennar6188,seacrest_ogre_dialect,seacrest_ogre,volcanic_truth,,,,"(42, 34, 35)"
oceania,kanolowele_superregion,N64,Ilang Tentara,anbennar6937,seacrest_ogre_dialect,seacrest_ogre,volcanic_truth,,,,"(160, 0, 88)"
oceania,kanolowele_superregion,N65,Kotli Komhitzi,anbennar6928,mautpokla_dialect,mautpokla,volcanic_truth,,,,"(136, 8, 8)"
oceania,kanolowele_superregion,N66,Kuthamogara,anbennar6216,seacrest_ogre_dialect,seacrest_ogre,speaking_memory,,,,"(11, 59, 252)"
oceania,kanolowele_superregion,N67,Paus-Biru,anbennar6176,seacrest_ogre_dialect,seacrest_ogre,volcanic_truth,,,,"(24, 206, 4)"
oceania,kanolowele_superregion,N68,Tungall Turahan,anbennar6175,seacrest_ogre_dialect,seacrest_ogre,volcanic_truth,,,,"(255, 0, 200)"
oceania,kanolowele_superregion,N69,Aqtlapuai,anbennar6868,taupotzlo_dialect,taupotzlo,volcanic_truth,,,,"(253, 254, 202)"
oceania,kanolowele_superregion,N70,Houmokaika,anbennar6213,mokaika_dialect,mokaika,speaking_memory,,,,"(228, 111, 181)"
oceania,kanolowele_superregion,N71,Houpunikaupuni,anbennar6212,mokaika_dialect,mokaika,speaking_memory,,,,"(255, 162, 41)"
oceania,kanolowele_superregion,N72,Himenitztli,anbennar6201,xoitlonua_dialect,xoitlonua,speaking_memory,,,,"(0, 149, 179)"
oceania,kanolowele_superregion,N73,Satrialaam,anbennar6176,seacrest_ogre_dialect,seacrest_ogre,volcanic_truth,,,,"(173, 35, 94)"
oceania,kanolowele_superregion,N74,Kangyarang,anbennar6176,seacrest_ogre_dialect,seacrest_ogre,volcanic_truth,,,,"(94, 35, 173)"
oceania,kanolowele_superregion,N75,Huio Pamokai,anbennar6872,kapelami_dialect,kapelami,speaking_memory,,,,"(76, 49, 100)"
oceania,kanolowele_superregion,N78,Nispac,rnw,kamgoro_dialect,kamgoro,infinite_self,,,,"(255, 204, 153)"
oceania,kanolowele_superregion,N79,Cafana,rnw,poplacoa_dialect,poplacoa,endless_ocean,,,,"(149, 179, 0)"
oceania,kanolowele_superregion,N80,Rokadie,rnw,skyfall_ogre_dialect,skyfall_ogre,infinite_self,,,,"(210, 120, 204)"
oceania,kanolowele_superregion,N81,Coapoco,rnw,skyfall_ogre_dialect,skyfall_ogre,infinite_self,,,,"(255, 121, 0)"
oceania,kanolowele_superregion,N82,Dimang,rnw,atuganum_dialect,atuganum,infinite_self,,,,"(0, 55, 255)"
oceania,kanolowele_superregion,N83,Imbabo,rnw,atuganum_dialect,atuganum,infinite_self,,,,"(105, 64, 20)"
oceania,kanolowele_superregion,N84,Tiogara,rnw,kamgoro_dialect,kamgoro,infinite_self,,,,"(48, 25, 52)"
oceania,kanolowele_superregion,N85,Tekariga,rnw,momoki_dialect,momoki,infinite_self,,,,"(140, 249, 255)"
oceania,kanolowele_superregion,N86,Likat Nu Tsilal,rnw,skyfall_ogre_dialect,skyfall_ogre,infinite_self,,,,"(157, 51, 167)"
oceania,kanolowele_superregion,N87,Gor Auri,rnw,skyfall_ogre_dialect,skyfall_ogre,infinite_self,,,,"(190, 0, 50)"
oceania,kanolowele_superregion,N88,Kokou,rnw,skyfall_ogre_dialect,skyfall_ogre,infinite_self,,,,"(173, 85, 61)"
oceania,kanolowele_superregion,N89,Cilapaktu,rnw,skyfall_ogre_dialect,skyfall_ogre,infinite_self,,,,"(179, 149, 0)"
oceania,kanolowele_superregion,N90,Kabakige,rnw,skyfall_ogre_dialect,skyfall_ogre,infinite_self,,,,"(169, 47, 2)"
oceania,kanolowele_superregion,N91,Sirimadsik,rnw,sirimadsik_kobold_dialect,sirimadsik_kobold,infinite_self,,,,"(23, 35, 41)"
oceania,kanolowele_superregion,N92,Kan-En-Zaya,rnw,skyfall_ogre_dialect,skyfall_ogre,infinite_self,,,,"(117, 203, 255)"
oceania,kanolowele_superregion,N93,Marunuma,rnw,skyfall_ogre_dialect,skyfall_ogre,infinite_self,,,,"(140, 140, 170)"
oceania,kanolowele_superregion,N94,Izimaa,rnw,atuganum_dialect,atuganum,infinite_self,,,,"(245, 120, 24)"
oceania,kanolowele_superregion,N95,Saan Matama,rnw,skyfall_ogre_dialect,skyfall_ogre,infinite_self,,,,"(50, 168, 82)"
oceania,kanolowele_superregion,N96,Begat Opu,rnw,momoki_dialect,momoki,infinite_self,,,,"(28, 139, 199)"
oceania,kanolowele_superregion,N97,Kakunor,rnw,skyfall_ogre_dialect,skyfall_ogre,infinite_self,,,,"(200, 204, 207)"
oceania,kanolowele_superregion,N98,Igotudi Muniabutu,rnw,badarari_dialect,badarari,infinite_self,,,,"(188, 83, 83)"
oceania,kanolowele_superregion,N99,Torami,rnw,atuganum_dialect,atuganum,infinite_self,,,,"(255, 230, 8)"
oceania,kanolowele_superregion,P01,Uchaimauna,anbennar6180,kaukai_dialect,kaukai,endless_ocean,,,,"(139, 7, 222)"
oceania,south_insyaa_superregion,P10,Yurratowa,anbennar6994,dunguthapka_dialect,dunguthapka,mumambarra,,,,"(60, 128, 5)"
oceania,south_insyaa_superregion,P11,Dhongutja,anbennar6977,dunguthapka_dialect,dunguthapka,mumambarra,,,,"(76, 71, 200)"
oceania,south_insyaa_superregion,P12,Gokogarrad,anbennar6968,walgakan_dialect,walgakan,dunborgula,,,,"(226, 1, 0)"
oceania,south_insyaa_superregion,P13,Malogabatha,rnw,malogadin_dialect,malogadin,mumambarra,,,,"(69, 1, 59)"
oceania,south_insyaa_superregion,P14,Muyambla,anbennar6938,bangowla_dialect,bangowla,dunborgula,,,,"(0, 1, 11)"
oceania,south_insyaa_superregion,P15,Gongumbarra,rnw,yulitja_dialect,yulitja,mumambarra,,,,"(200, 18, 250)"
oceania,south_insyaa_superregion,P16,Wayula,anbennar6989,dunguthapka_dialect,dunguthapka,mumambarra,,,,"(206, 212, 215)"
oceania,south_insyaa_superregion,P17,Dhandhemoongerra,anbennar6984,walgakan_dialect,walgakan,dunborgula,,,,"(222, 28, 206)"
oceania,south_insyaa_superregion,P18,Bomowoka,anbennar6949,baindundhi_dialect,baindundhi,dunborgula,,,,"(2, 128, 251)"
oceania,south_insyaa_superregion,P19,Dungudirrama,anbennar6944,bangowla_dialect,bangowla,dunborgula,,,,"(0, 28, 116)"
oceania,south_insyaa_superregion,P20,Muphna,anbennar6973,baindundhi_dialect,baindundhi,dunborgula,,,,"(222, 252, 56)"
oceania,south_insyaa_superregion,P21,Seila Agaga,anbennar6954,laautele_dialect,laautele,endless_ocean,,,,"(204, 0, 204)"
oceania,south_insyaa_superregion,P22,Anatu'agao,anbennar6956,laautele_dialect,laautele,endless_ocean,,,,"(255, 137, 1)"
oceania,south_insyaa_superregion,P23,Ati'ita'ala,anbennar6957,aliiula_dialect,aliiula,endless_ocean,,,,"(96, 96, 96)"
oceania,south_insyaa_superregion,P24,Le Folafola,anbennar6961,aliiula_dialect,aliiula,endless_ocean,,,,"(153, 0, 0)"
oceania,south_insyaa_superregion,P25,Fave Tasaai,anbennar6962,togavaopaolo_dialect,togavaopaolo,endless_ocean,,,,"(128, 255, 0)"
oceania,south_insyaa_superregion,P26,Ta'ita'i Ata O Le 'Amu,anbennar6966,togavaopaolo_dialect,togavaopaolo,endless_ocean,,,,"(20, 29, 108)"
oceania,south_insyaa_superregion,P30,Parmalchaa,anbennar6474,yawasichya_kobold_dialect,yawasichya_kobold,aycha_alpa,,,,"(252, 186, 3)"
oceania,south_insyaa_superregion,P31,Pachapuru,anbennar6443,jatukyu_kobold_dialect,jatukyu_kobold,aycha_alpa,,,,"(66, 135, 245)"
oceania,south_insyaa_superregion,P32,Chakturri,anbennar6455,unitsan_kobold_dialect,unitsan_kobold,aycha_alpa,,,,"(28, 209, 25)"
oceania,south_insyaa_superregion,P33,Purapuraxasqa Kawsay,anbennar6425,unitsan_kobold_dialect,unitsan_kobold,aycha_alpa,,,,"(209, 40, 25)"
oceania,south_insyaa_superregion,P34,Ganna Rassoo,anbennar6394,jatukyu_kobold_dialect,jatukyu_kobold,aycha_alpa,,,,"(110, 52, 235)"
oceania,south_insyaa_superregion,P35,Rinakaru,anbennar6380,jatukyu_kobold_dialect,jatukyu_kobold,aycha_alpa,,,,"(235, 50, 210)"
oceania,south_insyaa_superregion,P36,Kuchiyarku,anbennar6345,yawasichya_kobold_dialect,yawasichya_kobold,aycha_alpa,,,,"(100, 25, 40)"
oceania,south_insyaa_superregion,P37,Charkuchar,anbennar6443,jatukyu_kobold_dialect,jatukyu_kobold,aycha_alpa,,,,"(110, 110, 150)"
africa,south_salahad_superregion,Q00,Golkora,golkora,hapremiti_dialect,hapremiti,elikhetist,,,,"(233, 232, 15)"
africa,south_salahad_superregion,Q01,Itizaxho,awinxanrit,pyreclaw_gnoll_dialect,pyreclaw_gnoll,xhazobkult,,,,"(183, 63, 48)"
africa,fangaula_superregion,Q02,Yzhetaladz,bazughu,windhowler_gnoll_dialect,windhowler_gnoll,xhazobkult,,,,"(4, 34, 9)"
asia,rahen_superregion,R00,Lohanparayan,pirhakhad,royal_harimari_dialect,royal_harimari,high_philosophy,,,,"(115, 6, 6)"
asia,rahen_superregion,R01,Avhavubhiya,avhavubhiya,raghamidesh_dialect,raghamidesh,high_philosophy,,,,"(113, 176, 50)"
asia,rahen_superregion,R02,Sarkhashabid,sarkhashabid,raghamidesh_dialect,raghamidesh,high_philosophy,,,,"(70, 204, 114)"
africa,bulwar_superregion,R03,Davharral,davharral,raghamidesh_dialect,raghamidesh,high_philosophy,,,,"(146, 75, 33)"
asia,rahen_superregion,R04,Iyarhashar,sardika,raghamidesh_dialect,raghamidesh,high_philosophy,,,,"(24, 47, 119)"
asia,rahen_superregion,R05,Tughayasa,tughayasa,muthadhaya_dialect,muthadhaya,high_philosophy,,,,"(209, 228, 255)"
asia,rahen_superregion,R06,Babhagama,babhagama,royal_harimari_dialect,royal_harimari,high_philosophy,,,,"(145, 102, 35)"
asia,rahen_superregion,R07,Rajnadhaga,sharaja,shandibad_dialect,shandibad,high_philosophy,,,,"(180, 0, 0)"
asia,rahen_superregion,R08,Tiltaghar,tiltaghar,rajnadhid_dialect,rajnadhid,high_philosophy,,,,"(53, 55, 83)"
asia,rahen_superregion,R09,Parraj,tiltaghar,rajnadhid_dialect,rajnadhid,high_philosophy,,,,"(137, 229, 152)"
asia,rahen_superregion,R10,Sarnavan,sarnavan,royal_harimari_dialect,royal_harimari,high_philosophy,,,,"(110, 74, 153)"
asia,rahen_superregion,R11,Khadisrapur,khadisrapur,khedarid_dialect,khedarid,high_philosophy,,,,"(98, 124, 90)"
asia,rahen_superregion,R12,Tilathi,tilathi,rajnadhid_dialect,rajnadhid,high_philosophy,,,,"(212, 190, 130)"
asia,rahen_superregion,R13,Ghavaghuundakhan,ghavaghuundakhan,ghavaanaj_dialect,ghavaanaj,high_philosophy,,,,"(234, 205, 43)"
asia,rahen_superregion,R14,Maldeelakhan,maldeelakhan,ghavaanaj_dialect,ghavaanaj,high_philosophy,,,,"(204, 129, 32)"
asia,rahen_superregion,R15,Nundujisbid,nundujisbid,rasarhid_dialect,rasarhid,high_philosophy,,,,"(167, 160, 162)"
asia,rahen_superregion,R16,Banjisbid,sighajisbid,ghavaanaj_dialect,ghavaanaj,high_philosophy,,,,"(228, 228, 228)"
asia,rahen_superregion,R17,Banjiraal,vhigajiraal,ghavaanaj_dialect,ghavaanaj,high_philosophy,,,,"(235, 11, 0)"
asia,rahen_superregion,R18,Buhaanjirghal,svijirghaal,ghavaanaj_dialect,ghavaanaj,high_philosophy,,,,"(15, 21, 17)"
asia,rahen_superregion,R19,Sharaajaghal,sharaajaghal,royal_harimari_dialect,royal_harimari,high_philosophy,,,,"(60, 25, 40)"
asia,rahen_superregion,R20,Pordhatti,pordhatti,royal_harimari_dialect,royal_harimari,high_philosophy,,,,"(0, 203, 216)"
asia,rahen_superregion,R21,Sarisung,sarisung,sarisungi_dialect,sarisungi,high_philosophy,,,,"(0, 95, 7)"
asia,rahen_superregion,R22,Khirnadhiman,khirnadhiman,royal_harimari_dialect,royal_harimari,high_philosophy,,,,"(148, 208, 42)"
asia,rahen_superregion,R23,Keyattordha,keyattordha,rasarhid_dialect,rasarhid,high_philosophy,,,,"(225, 117, 106)"
asia,rahen_superregion,R24,Thadarsaghol,thadarsaghol,rasarhid_dialect,rasarhid,high_philosophy,,,,"(114, 37, 187)"
asia,rahen_superregion,R25,Rayavhatimana,rayavhatimana,muthadhaya_dialect,muthadhaya,high_philosophy,,,,"(209, 57, 129)"
asia,rahen_superregion,R26,Khiraspid,khiraspid,rasarhid_dialect,rasarhid,high_philosophy,,,,"(153, 206, 236)"
asia,rahen_superregion,R27,Tekharal Makhan,tedham,ghankedhen_dialect,ghankedhen,high_philosophy,,,,"(35, 104, 100)"
asia,rahen_superregion,R28,Dakhilamvi,dakhilamvi,ghankedhen_dialect,ghankedhen,high_philosophy,,,,"(4, 108, 45)"
asia,rahen_superregion,R29,Shekivad,shekivad,ghankedhen_dialect,ghankedhen,high_philosophy,,,,"(123, 55, 40)"
asia,rahen_superregion,R30,Alkayivad,alkayivad,ghankedhen_dialect,ghankedhen,high_philosophy,,,,"(32, 55, 171)"
asia,rahen_superregion,R31,Sheramvi,sheramvi,ghankedhen_dialect,ghankedhen,high_philosophy,,,,"(224, 248, 22)"
asia,rahen_superregion,R32,Dagari,dagari,ghankedhen_dialect,ghankedhen,high_philosophy,,,,"(248, 75, 169)"
asia,rahen_superregion,R33,Ghattub,ghattub,sobhagand_dialect,sobhagand,high_philosophy,,,,"(119, 133, 22)"
asia,rahen_superregion,R34,Kamapar,kamapar,rajnadhid_dialect,rajnadhid,high_philosophy,,,,"(15, 196, 71)"
asia,rahen_superregion,R35,Banjibang,banjibang,ghavaanaj_dialect,ghavaanaj,high_philosophy,,,,"(133, 120, 156)"
asia,rahen_superregion,R36,Endhuvi,endhuvi,royal_harimari_dialect,royal_harimari,high_philosophy,,,,"(136, 30, 9)"
asia,rahen_superregion,R37,Kethur,kethur,royal_harimari_dialect,royal_harimari,high_philosophy,,,,"(0, 40, 180)"
asia,rahen_superregion,R38,Bhuvauri,sramaya,sarniryabsad_dialect,sarniryabsad,high_philosophy,,,,"(30, 58, 18)"
asia,rahen_superregion,R39,Amtarim,amtarim,sarniryabsad_dialect,sarniryabsad,high_philosophy,,,,"(21, 29, 75)"
asia,rahen_superregion,R40,Ghundagar,ghundagar,royal_harimari_dialect,royal_harimari,high_philosophy,,,,"(212, 107, 246)"
asia,rahen_superregion,R41,Amtujsaat,amtujsaat,royal_harimari_dialect,royal_harimari,high_philosophy,,,,"(246, 202, 107)"
asia,rahen_superregion,R42,Tudhina,tudhina,pasindesh_dialect,pasindesh,high_philosophy,,,,"(193, 89, 33)"
asia,rahen_superregion,R43,Tujgal,tujgal,primal_harimari_dialect,primal_harimari,high_philosophy,,,,"(168, 168, 168)"
asia,rahen_superregion,R44,Shenral,shenral,raghamidesh_dialect,raghamidesh,high_philosophy,,,,"(116, 20, 29)"
asia,rahen_superregion,R45,Umdaj,umdaj,primal_harimari_dialect,primal_harimari,high_philosophy,,,,"(18, 215, 217)"
asia,rahen_superregion,R46,Setarudhar,setarudhar,dhukharuved_dialect,dhukharuved,high_philosophy,,,,"(100, 98, 182)"
asia,rahen_superregion,R47,Setarbul,setarbul,royal_harimari_dialect,royal_harimari,high_philosophy,,,,"(156, 69, 69)"
asia,rahen_superregion,R48,Setapsim,setapsim,royal_harimari_dialect,royal_harimari,high_philosophy,,,,"(181, 191, 135)"
asia,rahen_superregion,R49,Parusad Bhola,parusad_bhola,royal_harimari_dialect,royal_harimari,high_philosophy,,,,"(255, 72, 119)"
asia,rahen_superregion,R50,Rabaghekhur,bharabagha,primal_harimari_dialect,primal_harimari,high_philosophy,,,,"(51, 31, 0)"
asia,rahen_superregion,R51,Dhenijanraj,dhenijansar,royal_harimari_dialect,royal_harimari,high_philosophy,,,,"(45, 27, 72)"
asia,rahen_superregion,R52,Rabhidaraj,parusapa,royal_harimari_dialect,royal_harimari,high_philosophy,,,,"(1, 47, 0)"
asia,rahen_superregion,R53,Dhenijansar,durdhinana,sarniryabsad_dialect,sarniryabsad,high_philosophy,,,,"(44, 80, 111)"
asia,rahen_superregion,R54,Parusahan Saya,parusahan_saya,royal_harimari_dialect,royal_harimari,high_philosophy,,,,"(87, 79, 80)"
asia,rahen_superregion,R55,Dhurajaghan,dhurajaghan,royal_harimari_dialect,royal_harimari,high_philosophy,,,,"(32, 154, 43)"
asia,rahen_superregion,R56,Saddathar,saddathar,royal_harimari_dialect,royal_harimari,high_philosophy,,,,"(79, 145, 255)"
asia,rahen_superregion,R57,Parus Panasur,parus_panasur,royal_harimari_dialect,royal_harimari,high_philosophy,,,,"(228, 160, 40)"
asia,rahen_superregion,R58,Sardiphadin,sardiphadin,sarniryabsad_dialect,sarniryabsad,high_philosophy,,,,"(87, 151, 238)"
asia,rahen_superregion,R59,Khappur,khappur,szitu_dialect,szitu,devouring_path,,,,"(0, 120, 225)"
asia,rahen_superregion,R60,Sarkhani,sarkhani,chengrong_dialect,chengrong,high_philosophy,,,,"(92, 129, 113)"
asia,rahen_superregion,R61,Pasiragha,rayavhashapal,royal_harimari_dialect,royal_harimari,high_philosophy,,,,"(200, 200, 0)"
asia,rahen_superregion,R62,The Command,sarilavhan,wolf_command_dialect,wolf_command,godlost,,,,"(153, 76, 0)"
asia,rahen_superregion,R63,Thunderfist Clan,ghilakhad,brown_orc_dialect,brown_orc,old_dookan,,,,"(150, 125, 80)"
asia,rahen_superregion,R64,Bloodsong Clan,udapana,brown_orc_dialect,brown_orc,old_dookan,,,,"(147, 91, 66)"
serpentspine,east_serpentspine_superregion,R65,Blackstep Clan,verkal_dromak,undergrowth_goblin_dialect,undergrowth_goblin,goblinic_shamanism,,,,"(20, 50, 30)"
serpentspine,east_serpentspine_superregion,R66,Stolen Gem Clan,tuwad-dhumankon,undergrowth_goblin_dialect,undergrowth_goblin,goblinic_shamanism,,,,"(91, 79, 44)"
asia,rahen_superregion,R67,Tiger Command,dhenijansar,tiger_command_dialect,tiger_command,godlost,,,,"(176, 59, 23)"
asia,vimdatrong_superregion,R68,Elephant Command,khabtei_teleni,elephant_command_dialect,elephant_command,godlost,,,,"(40, 75, 99)"
asia,yanshen_superregion,R69,Dragon Command,yanzhong,dragon_command_dialect,dragon_command,godlost,,,,"(179, 30, 30)"
asia,rahen_superregion,R70,Harimraj,dhenijansar,royal_harimari_dialect,royal_harimari,high_philosophy,,,,"(82, 26, 174)"
asia,rahen_superregion,R71,Rahenraj,sarnavan,rabhidarubsad_dialect,rabhidarubsad,high_philosophy,,,,"(188, 236, 153)"
