tag_continent,tag_superregion,tag,character_tag,first_name,nickname,culture,religion,adm,dip,mil,birth_date,death_date,birth_place,ruler_traits,dynasty,female,ruler_term_start,ruler_term_end,regnal_number
africa,east_sarhal_superregion,S39,S39_umurozi,umurozi,,tanizu,beast_memory,64,64,32,1418.3.17,,kezashokulosa,,garukamuneba,yes,1444.1.1,,
africa,east_sarhal_superregion,S40,S40_kwita,kwita,,tanizu,beast_memory,64,32,48,1418.3.17,,byimbahuru,,dengemuneba,yes,1444.1.1,,
africa,east_sarhal_superregion,S41,S41_rusanganwa,rusanganwa,,tanizu,beast_memory,32,32,48,1418.3.17,,anbennar5670,,the_leopard,,1444.1.1,,
africa,east_sarhal_superregion,S42,S42_umudozi,umudozi,,tanizu,beast_memory,64,96,16,1418.3.17,,anbennar5618,,kezamuneba,,1444.1.1,,
africa,east_sarhal_superregion,S43,S43_ibragiza,ibragiza,,tanizu,beast_memory,32,64,64,1418.3.17,,igicucu,,icinde,,1444.1.1,,
africa,east_sarhal_superregion,S44,S44_abera_6,abera,,ofehibi,sky_domain,32,80,64,1418.12.12,,matamot,,zor_melas-akau,,1444.10.1,,6.0
africa,east_sarhal_superregion,S45,S45_shay_1,shay,,talilibeti,sky_domain,64,80,32,1409.11.4,,fuulmana,,zor_aboma-singas,,1443.6.29,,1.0
africa,east_sarhal_superregion,S46,S46_tamrat_1,tamrat,,ofehibi,sky_domain,80,32,32,1407.7.17,,dugiti,,zor_yafet-kena,,1444.10.1,,1.0
africa,east_sarhal_superregion,S50,S50_kidus,kidus,tasifa,talilibeti,sky_domain,64,64,64,1393.9.27,,kibmuduuk,,unknown_dynasty,,1444.1.1,,
africa,east_sarhal_superregion,S51,S51_hajo_1,hajo,,metobesebi,sky_domain,16,48,96,1412.11.26,,lasaret,,zor_dula-sirgos,,1444.10.1,,1.0
africa,east_sarhal_superregion,S52,S52_heyle_2,heyle,,metobesebi,sky_domain,80,32,64,1405.2.27,,leenshelok,,zor_berileb-boharsa,,1444.10.1,,2.0
africa,east_sarhal_superregion,S53,S53_merima_2,merima,,yeteferen,sky_domain,32,48,96,1422.6.15,,averilibet,,inyaswanam,yes,1444.10.1,,2.0
africa,east_sarhal_superregion,S54,S54_bonsa_1,bonsa,,yeteferen,sky_domain,48,32,64,1411.12.30,,layinret,,zor_ayufar-yemane,,1444.10.1,,1.0
africa,east_sarhal_superregion,S55,S55_kazahu_2,kazahu,,yeteferen,sky_domain,64,32,32,1425.3.22,,krekdekel,,zor_kazahu-owe,,1444.1.1,,2.0
africa,east_sarhal_superregion,S56,S56_heyle_1,heyle,,yeteferen,sky_domain,48,16,80,1402.9.2,,enikmesiki,,zor_nesuha-heyle,,1444.10.1,,1.0
africa,east_sarhal_superregion,S57,S57_nobility,nobility,regency_council,yeteferen,sky_domain,32,32,32,1.1.1,,berfan,,unknown_dynasty,,1438.1.1,,
africa,east_sarhal_superregion,S58,S58_werikleb_5,werikleb,,yeteferen,sky_domain,48,80,80,1400.7.16,,weriksedar,,zor_werikleb-zelalem,,1444.10.1,,5.0
africa,east_sarhal_superregion,S59,S59_kiros_3,kiros,,yeteferen,sky_domain,80,48,32,1400.11.2,,wezinmesig,,zor_bira-bonsa,,1444.10.1,,3.0
africa,east_sarhal_superregion,S60,S60_ajan_1,ajan,,yeteferen,sky_domain,16,80,64,1391.12.30,,meretgeban,,zor_zahera-ajan,,1444.10.1,,1.0
africa,east_sarhal_superregion,S61,S61_iyesu_6,iyesu,,yeteferen,sky_domain,64,64,80,1399.4.3,,shaychit,,zor_almaz-iyesu,,1444.1.1,,6.0
africa,east_sarhal_superregion,S62,S62_jishan_2,jishan,,sitewosi,sky_domain,48,64,16,1398.11.11,,kadamuu,,zor_adeba-desta,,1444.10.1,,2.0
africa,east_sarhal_superregion,S63,S63_lishan_1,lishan,,sitewosi,sky_domain,32,64,80,1407.6.11,,bosonkikon,,zor_rahwa-lishan,,1444.1.1,,1.0
africa,east_sarhal_superregion,S64,S64_tamrat_2,tamrat,,yeteferen,sky_domain,32,16,80,1406.11.4,,lipmekat,,zor_tamrat-jenas,,1443.6.29,,2.0
africa,east_sarhal_superregion,S65,S65_kiros_2,kiros,,talilibeti,sky_domain,32,80,64,1416.9.6,,mukis,,zor_baachkis-hirut,,1444.10.1,,2.0
africa,east_sarhal_superregion,S66,S66_shay_3,shay,,royal_harimari,high_philosophy,48,64,16,1398.3.3,,mewomender,,of_the_vibrant_horizon,,1444.10.1,,3.0
africa,east_sarhal_superregion,S67,S67_jishan,jishan,iii,ofehibi,sky_domain,32,16,96,1388.12.27,,mantalilib,,zor_kiros-jenas,,1444.10.1,,
africa,tanib_dajek_superregion,S70,S70_adurmag,adurmag,,swamp_troll,night_coven,64,32,96,1423.11.11,,lelanan,,'the_nailed_one',,1443.4.30,,
africa,east_sarhal_superregion,S74,S74_urji_2,urji,,ofehibi,sky_domain,48,80,16,1403.6.1,1475.1.2,tnismot,,zor_zufa-melas,yes,1444.1.1,1475.1.2,2.0
africa,taneyas_superregion,S80,S80_orthaas,orthaas,,ashhana_lizardfolk,zaradyrra,32,48,32,1420.10.7,,ishyaga,,earthguard,,1444.1.1,,
africa,east_sarhal_superregion,S83,S83_alaka,alaka,,cyazizeta_lizardfolk,beast_memory,48,16,64,1413.10.19,,dengiabayo,,nighthowl,yes,1444.1.1,,
africa,fangaula_superregion,S94,S94_luro,luro,,ndurubu,fangaulan_pantheon,16,48,80,1422.10.1,,anbennar6305,,vual,,1442.6.30,,
africa,fangaula_superregion,S95,S95_diakarida,diakarida,,ndurubu,fangaulan_pantheon,96,80,0,1426.10.1,,fojara,,sidibe,,1442.6.17,,
africa,fangaula_superregion,S96,S96_nabachi,nabachi,,tamajoba,genie_cult,48,80,32,1399.11.4,,mforoekpe,,dami,,1442.3.17,,
africa,fangaula_superregion,S97,S97_ako,ako,,kaino,fangaulan_pantheon,80,96,48,1425.11.4,,garanke,,dami,,1442.3.17,,
africa,fangaula_superregion,S98,S98_ravaka,ravaka,,amezatany,nakavy_avo,32,16,80,1415.11.4,,zokek,,hydraslayer,,1432.3.17,,
africa,north_salahad_superregion,U01,U01_panoute_1,panoute,,hapremiti,elikhetist,48,48,48,1.1.1,68.1.1,kheterat,,panoutid,,1.1.1,68.1.1,1.0
africa,north_salahad_superregion,U01,U01_shenoute_1,shenoute,,hapremiti,elikhetist,48,48,48,32.4.11,105.1.1,kheterat,,panoutid,,68.1.1,105.1.1,1.0
africa,north_salahad_superregion,U01,U01_shenoute_2,shenoute,,hapremiti,elikhetist,48,48,48,91.7.23,145.1.1,kheterat,,panoutid,,105.1.1,145.1.1,2.0
africa,north_salahad_superregion,U01,U01_tanoute_2,tanoute,,hapremiti,elikhetist,48,48,48,131.2.26,154.1.1,kheterat,,panoutid,,145.1.1,154.1.1,2.0
africa,north_salahad_superregion,U01,U01_shenoute_3,shenoute,,hapremiti,elikhetist,48,48,48,115.1.14,167.1.1,kheterat,,shenotid,,154.1.1,167.1.1,3.0
africa,north_salahad_superregion,U01,U01_phnouti_2,phnouti,,hapremiti,elikhetist,48,48,48,131.5.5,188.1.1,kheterat,,shenotid,,167.1.1,188.1.1,2.0
africa,north_salahad_superregion,U01,U01_persouma_1,persouma,,hapremiti,elikhetist,48,48,48,161.7.19,203.1.1,kheterat,,shenotid,,188.1.1,203.1.1,1.0
africa,north_salahad_superregion,U01,U01_shenoute_6,shenoute,,hapremiti,elikhetist,48,48,48,186.12.21,233.1.1,kheterat,,shenotid,,203.1.1,233.1.1,6.0
africa,north_salahad_superregion,U01,U01_sokkari_1,sokkari,,hapremiti,elikhetist,48,48,48,202.6.5,254.1.1,kheterat,,sokkanid,,233.1.1,254.1.1,1.0
africa,north_salahad_superregion,U01,U01_piye_1,piye,,hapremiti,elikhetist,48,48,48,234.3.11,287.1.1,kheterat,,sokkanid,,254.1.1,287.1.1,1.0
africa,north_salahad_superregion,U01,U01_taharqa_1,taharqa,,hapremiti,elikhetist,48,48,48,256.1.29,316.1.1,kheterat,,sokkanid,,287.1.1,316.1.1,1.0
africa,north_salahad_superregion,U01,U01_sokkari_2,sokkari,,hapremiti,elikhetist,48,48,48,298.6.12,367.1.1,kheterat,,sokkanid,,316.1.1,367.1.1,2.0
africa,north_salahad_superregion,U01,U01_taharqa_2,taharqa,,hapremiti,elikhetist,48,48,48,351.8.27,393.1.1,kheterat,,sokkanid,,367.1.1,393.1.1,2.0
africa,north_salahad_superregion,U01,U01_shebiktu_1,shebiktu,,hapremiti,elikhetist,48,48,48,387.5.13,463.1.1,kheterat,,sokkanid,,393.1.1,463.1.1,1.0
africa,north_salahad_superregion,U01,U01_piye_2,piye,,hapremiti,elikhetist,48,48,48,441.2.22,475.1.1,kheterat,,sokkanid,,463.1.1,475.1.1,2.0
africa,north_salahad_superregion,U01,U01_aakhet,aakhet,,hapremiti,elikhetist,96,96,96,1.1.1,488.1.1,kheterat,,the_bronze,,475.1.1,488.1.1,
africa,north_salahad_superregion,U01,U01_sedoric_1,sedoric,,hapremiti,elikhetist,48,48,48,457.1.21,522.1.1,kheterat,,crodamis,,488.1.1,522.1.1,1.0
africa,north_salahad_superregion,U01,U01_erbay_1,erbay,,hapremiti,elikhetist,48,48,48,502.11.7,546.1.1,kheterat,,crodamis,,522.1.1,546.1.1,1.0
africa,north_salahad_superregion,U01,U01_hyaclos_1,hyaclos,,hapremiti,elikhetist,48,48,48,521.4.11,581.1.1,kheterat,,crodamis,,546.1.1,581.1.1,1.0
africa,north_salahad_superregion,U01,U01_bupalos_1,bupalos,,hapremiti,elikhetist,48,48,48,563.9.18,628.1.1,kheterat,,crodamis,,581.1.1,628.1.1,1.0
africa,north_salahad_superregion,U01,U01_panthes_1,panthes,,hapremiti,elikhetist,48,48,48,613.2.24,662.1.1,kheterat,,crodamis,,628.1.1,662.1.1,1.0
africa,north_salahad_superregion,U01,U01_hyaclos_2,hyaclos,,hapremiti,elikhetist,48,48,48,656.4.12,706.1.1,kheterat,,crodamis,,662.1.1,706.1.1,2.0
africa,north_salahad_superregion,U01,U01_arashk_1,arashk,,hapremiti,elikhetist,48,48,48,691.7.6,757.1.1,kheterat,,crodamis,,706.1.1,757.1.1,1.0
africa,north_salahad_superregion,U01,U01_panthes_2,panthes,,hapremiti,elikhetist,48,48,48,741.9.17,800.1.1,kheterat,,crodamis,,757.1.1,800.1.1,2.0
africa,north_salahad_superregion,U01,U01_lykidas_1,lykidas,,hapremiti,elikhetist,48,48,48,782.3.16,862.1.1,kheterat,,crodamos,,800.1.1,862.1.1,1.0
africa,north_salahad_superregion,U01,U01_bupalos_2,bupalos,,hapremiti,elikhetist,48,48,48,839.8.28,904.1.1,kheterat,,crodamos,,862.1.1,904.1.1,2.0
africa,north_salahad_superregion,U01,U01_rabon_1,rabon,,hapremiti,elikhetist,48,48,48,891.4.6,949.1.1,kheterat,,crodamos,,904.1.1,949.1.1,1.0
africa,north_salahad_superregion,U01,U01_erbay_2,erbay,,hapremiti,elikhetist,48,48,48,931.2.4,1008.1.1,kheterat,,crodamos,,949.1.1,1008.1.1,2.0
africa,north_salahad_superregion,U01,U01_korydon_1,korydon,,hapremiti,elikhetist,48,48,48,1003.6.21,1068.1.1,kheterat,,crodamos,,1008.1.1,1068.1.1,1.0
africa,north_salahad_superregion,U01,U01_hyaclos_3,hyaclos,,hapremiti,elikhetist,48,48,48,1042.11.8,1112.1.1,kheterat,,crodamos,,1068.1.1,1112.1.1,3.0
africa,north_salahad_superregion,U01,U01_arashk_2,arashk,,hapremiti,elikhetist,48,48,48,1107.1.29,1162.1.1,kheterat,,crodamos,,1112.1.1,1162.1.1,2.0
africa,north_salahad_superregion,U01,U01_tydeos_1,tydeos,,hapremiti,elikhetist,48,48,48,1136.4.19,1212.1.1,kheterat,,crodamos,,1162.1.1,1212.1.1,1.0
africa,north_salahad_superregion,U01,U01_panthes_3,panthes,,hapremiti,elikhetist,48,48,48,1205.8.11,1278.1.1,kheterat,,crodamos,,1212.1.1,1278.1.1,3.0
africa,north_salahad_superregion,U01,U01_hyaclos_6,hyaclos,,hapremiti,elikhetist,48,48,48,1248.2.6,1349.1.1,kheterat,,crodamos,,1278.1.1,1349.1.1,6.0
africa,north_salahad_superregion,U01,U01_bupalos_3,bupalos,,hapremiti,elikhetist,48,48,48,1324.7.14,1398.1.1,kheterat,,crodamos,,1349.1.1,1398.1.1,3.0
africa,north_salahad_superregion,U01,U01_lykidas_2,lykidas,,hapremiti,elikhetist,48,48,48,1362.12.27,,kheterat,,crodamos,,1398.1.1,,2.0
africa,north_salahad_superregion,U02,U02_nahab,nahab,the_defiant,hapremiti,nirakhetist,48,48,48,1413.7.3,,nirat,,unknown_dynasty,,1444.1.1,,
africa,north_salahad_superregion,U05,U05_oloris_1,oloris,,sun_elf,bulwari_sun_cult,80,64,32,1369.7.7,,elizna,,vulzinzuir,,1384.7.7,,1.0
africa,north_salahad_superregion,U07,U07_viakkoc_11,viakkoc,,seascourge_gnoll,xhazobkult,32,16,96,1424.9.7,,kokerrat,,scourge-of-all-seas,,1437.2.9,,11.0
africa,north_salahad_superregion,U08,U08_sayir,sayir,,far_akasi,mother_akasik,32,32,48,1405.11.11,,ekha,,imkamsa,yes,1438.7.3,,
africa,south_salahad_superregion,U09,U09_grizaka,grizaka,,pyreclaw_gnoll,xhazobkult,64,48,96,1424.5.3,,awinxanrit,,empress-of-gnollkind,yes,1434.5.3,,
africa,north_salahad_superregion,U10,U10_brrtekuh,brrtekuh,,windhowler_gnoll,kvangahga,0,0,0,1412.9.7,,ilzin_brrtekuh,,splitter-of-sands,yes,1439.2.1,,
europe,escann_superregion,U11,U11_jenthib,jenthib,,exodus_goblin,goblinic_shamanism,48,48,48,1420.4.3,,withacen,,landshark,,1444.1.1,,
europe,escann_superregion,U12,U12_nerlisk,nerlisk,,forest_goblin,pactseeker,48,48,32,1425.7.7,,aldwigard,,pobnek-oubblig,,1444.1.1,,
africa,bulwar_superregion,U13,U13_guklo,guklo,,exodus_goblin,goblinic_shamanism,64,64,32,1418.1.10,,azkasad,,greysheep,yes,1444.1.1,,
africa,bulwar_superregion,U14,U14_dheep,dheep,,exodus_goblin,goblinic_shamanism,64,64,64,1416.11.10,,gulangor,,mountainhugger,,1444.1.1,,
africa,bulwar_superregion,U15,U15_idrarseff,idrarseff,,exodus_goblin,goblinic_shamanism,48,48,96,1423.4.3,,aqatbar,,pobnek-vakkra,,1444.1.1,,
europe,escann_superregion,U16,U16_tomas,tomas,,ourdi,regent_court,32,48,16,1401.11.12,,bal_ouord,,of_demonsfall,,1435.3.8,,
africa,bulwar_superregion,U17,U17_varran,varran,,ilatani,regent_court,96,80,48,1395.1.12,,katrano,,selasur,,1440.1.1,,
africa,bulwar_superregion,U18,U18_marodeen,marodeen,szel-zorntanas,bahari,bulwari_sun_cult,32,48,80,1407.6.14,,re-uyel,,unknown_dynasty,,1442.6.20,,
africa,bulwar_superregion,U19,U19_irran,irran,,bahari,bulwari_sun_cult,48,32,16,1366.7.3,,eduz-wez,,mallahtum,,1441.1.1,,
africa,bulwar_superregion,U20,U20_mardint,mardint,,surani,bulwari_sun_cult,48,64,32,1401.7.3,,azka-sur,,szel-sur,,1444.1.1,,
north_america,ynn_superregion,U21,U21_artan,artan,,veykodan,rune_scribes,48,64,80,1424.1.1,1500.1.1,delanydon,,meryszuyr,,1443.1.1,1500.1.1,
north_america,ynn_superregion,U23,U23_yurion_6,yurion,,sarda,ynn_river_worship,96,80,32,1391.5.13,1464.4.11,selocshana,,yen_nizel,,1444.1.1,1464.4.11,6.0
north_america,ynn_superregion,U24,U24_filimir_2,filimir,,sarda,ynn_river_worship,48,80,32,1425.4.11,1460.3.5,arvezl,,ralsork,,1444.1.1,1460.3.5,2.0
north_america,ynn_superregion,U25,U25_pelomir_2,pelomir,,sarda,ynn_river_worship,48,48,48,1409.9.29,1476.1.1,adbraseloc,,yen_kovesdir,,1444.1.1,1476.1.1,2.0
north_america,ynn_superregion,U26,U26_tarkirn_3,tarkirn,,dolindhan,drozma_tur,80,96,96,1393.6.11,1448.10.8,lisicalrevo,,yen_lisia,,1444.1.1,1448.10.8,3.0
north_america,torn_gates_superregion,U29,U29_datslikinoo,datslikinoo,,kooras,jaakaiin,16,80,80,1421.8.11,,soostarnapo,,tsiimin,,1444.1.1,,
north_america,torn_gates_superregion,U30,U30_celhuenyotl,celhuenyotl,,mayte,death_cult_of_cheshosh,16,0,96,1400.12.23,,iyatimeter,,yelitzli,,1444.1.1,,
south_america,kheionai_superregion,U34,U34_taedyr,taedyr,,mteibhar,mazhthramazh,32,16,80,1405.11.2,,rabsharay,,nezlanzai,,1444.1.1,,
south_america,kheionai_superregion,U35,U35_ihzalan,ihzalan,,mteibhar,mazhthramazh,32,32,48,1416.2.27,,dalktash,,ruzai,,1444.1.1,,
south_america,kheionai_superregion,U36,U36_mazh-mazh,mazh-mazh,,mteibhar,mazhthramazh,96,32,32,1402.10.18,,sthordre,,errai,yes,1444.1.1,,
south_america,kheionai_superregion,U37,U37_darahz,darahz,alahz,mteibhar,mazhthramazh,64,80,16,1414.3.14,,bthasthah,,alazi,,1444.1.1,,
south_america,kheionai_superregion,U38,U38_aebhor,aebhor,,mteibhar,mazhthramazh,16,48,16,1417.9.23,,bzhaernaer,,uramati,,1444.1.1,,
north_america,eordand_superregion,U41,U41_talar,talar,,caamas,summer_court,80,32,48,1377.12.12,,unusedland93,,stargazer,,1407.8.2,,
north_america,broken_lands_superregion,U66,U66_chomsky,chomsky,f.,cliff_gnome,the_thought,16,0,0,1255.11.30,,cannbeloch,,sneecood,,1430.1.1,,
africa,taneyas_superregion,U99,U99_orthaas,orthaas,,ashhana_lizardfolk,zaradyrra,32,48,32,1420.10.7,,ishyaga,,earthguard,,1444.1.1,,
asia,gozengun_superregion,V01,V01_ugetchi,ugetchi,,oinukhudi,un_khudai,16,32,0,1397.4.17,,anbennar6811,,of_the_five_phases,,1421.2.10,,
asia,gozengun_superregion,V05,V05_xuanjue,xuanjue,,ashwoven_harimari,high_philosophy,64,48,64,1382.5.18,,kheizhogo,,of_the_ashen_soul,,1398.3.17,,
asia,gozengun_superregion,V11,V11_nhunsaganron,nhunsaganron,,eagle_command,eagle_worship,64,0,80,1397.12.7,,noms1,,nasunjo,,1444.11.11,,
asia,gozengun_superregion,V12,V12_honansyul,honansyul,,eagle_command,eagle_worship,80,48,32,1400.2.1,,noms21,,nirokyu,,1444.11.11,,
asia,gozengun_superregion,V13,V13_hikari,hikari,,eagle_command,eagle_worship,16,32,96,1425.10.6,,anbennar5392,,banbe,,1444.11.11,,
asia,gozengun_superregion,V14,V14_gaximo,gaximo,,eagle_command,eagle_worship,80,0,64,1404.12.7,,anbennar5387,,narkez,,1444.11.11,,
asia,yanshen_superregion,V19,V19_sesbian,sesbian,,jiangszun,high_philosophy,48,80,32,1421.5.24,,yanzhong,,lexperiments,,1442.1.2,,
asia,gozengun_superregion,V20,V20_firya,firya,,nuzenapu_harpy,eagle_worship,32,96,32,1411.12.7,,noms20,,palefeather,,1444.11.11,,
asia,yanshen_superregion,V23,V23_the,the,red_king,beikling,devouring_path,96,0,96,1.1.1,3.3.3,jincheng,,fei,,2.2.2,3.3.3,
asia,gozengun_superregion,V27,V27_aruem,aruem,,giteuni,neokttareum,0,0,0,1400.3.6,1475.5.18,hogunuug,,yi,,1420.1.1,1475.5.18,
asia,vimdatrong_superregion,V99,V99_indravar,indravar,,biengdi,high_philosophy,80,32,32,1400.8.19,,khabtei_teleni,,unknown_dynasty,,1437.2.1,,
asia,yanshen_superregion,Y01,Y01_tiraga,tiraga,,horned_ogre,devouring_path,80,48,48,1372.3.10,,shinukhorchi,,aromo,,1425.3.10,,
asia,yanshen_superregion,Y02,Y02_zhishi,zhishi,,jiangszun,devouring_path,96,32,64,1209.5.12,,jincheng,,of_the_zhuying_court,,1420.1.1,,
asia,yanshen_superregion,Y03,Y03_baka,baka,,serene_harimari,high_philosophy,48,64,32,1407.3.10,,hubao,,of_the_withering_wind,,1440.3.10,,
asia,yanshen_superregion,Y04,Y04_zhang,zhang,,jiangszun,high_philosophy,48,80,32,1421.5.24,,anjiang,,zudao,,1442.1.2,,
asia,yanshen_superregion,Y05,Y05_lan,lan,,jiangszun,accretive_path,80,48,64,1406.5.12,,lanjincun,,wanxian,,1440.1.1,,
asia,yanshen_superregion,Y06,Y06_cijiong,cijiong,,jiangszun,high_philosophy,64,80,64,1412.5.21,,yangcheng,,qiu,,1442.1.2,,
asia,yanshen_superregion,Y07,Y07_haohzhou,haohzhou,,jiangszun,high_philosophy,48,32,64,1416.8.30,,guhe,,xie,,1442.1.2,,
asia,yanshen_superregion,Y08,Y08_shouzong,shouzong,,jiangszun,high_philosophy,48,80,32,1421.5.24,,yanzhong,,ouyang,,1442.1.2,,
asia,yanshen_superregion,Y09,Y09_xinzhu_1,xinzhu,,jiangszun,high_philosophy,64,48,96,1403.5.12,,bianfang,,long,,1430.1.1,,1.0
asia,yanshen_superregion,Y10,Y10_lin,lin,,jiangszun,devouring_path,16,32,16,1419.8.30,,yingzhen,,gaobo,,1442.1.2,,
asia,vimdatrong_superregion,Y11,Y11_shangzhen,shangzhen,,szitu,accretive_path,32,48,48,1393.8.2,,zuoxu,,-_true_aim_path,,1415.12.31,,
asia,vimdatrong_superregion,Y12,Y12_sun,sun,,serene_harimari,accretive_path,32,16,80,1409.6.11,,jinzhao,,-_crouching_tiger_path,,1430.1.1,,
asia,yanshen_superregion,Y13,Y13_qing,qing,,jiangszun,high_philosophy,32,16,96,1422.8.8,,jiangdu,,jun,,1440.7.23,,
asia,yanshen_superregion,Y14,Y14_kai,kai,,jiangyang,accretive_path,48,32,64,1398.5.12,,damaogong,,pan,,1444.1.1,,
asia,yanshen_superregion,Y15,Y15_wangji,wangji,,jiangyang,accretive_path,80,48,48,1417.3.10,,beikdugang,,qilin,,1444.3.10,,
asia,yanshen_superregion,Y16,Y16_katouka,katouka,,serene_harimari,high_philosophy,48,32,96,1407.6.17,,jiantsiang,,of_the_undying_flame,,1440.9.20,,
asia,yanshen_superregion,Y17,Y17_yijun,yijun,,jiangyang,accretive_path,64,32,32,1409.8.8,,gushibi,,wei,,1440.7.23,,
asia,yanshen_superregion,Y18,Y18_liang,liang,,jiangszun,high_philosophy,64,64,32,1378.8.8,,sziangnu,,xianhe,,1430.7.23,,
asia,yanshen_superregion,Y19,Y19_sheng,sheng,,jiangszun,high_philosophy,96,48,16,1382.8.8,,tianlou,,ren,,1440.7.23,,
asia,yanshen_superregion,Y20,Y20_zongmin,zongmin,,gangim,high_philosophy,48,64,32,1402.8.8,,feiten,,kai,,1440.7.23,,
asia,yanshen_superregion,Y21,Y21_feng,feng,,gangim,high_philosophy,64,64,64,1416.5.12,,xiyun,,xi,,1430.1.1,,
asia,yanshen_superregion,Y23,Y23_juen,juen,tai,naamjyut,transmutative_path,32,64,80,1424.5.12,,zyugok,,jyuk,,1438.1.1,,
asia,yanshen_superregion,Y24,Y24_ciyu,ciyu,,gangim,high_philosophy,48,80,32,1410.5.12,,luoyip,,su,,1444.1.1,,
asia,yanshen_superregion,Y25,Y25_juonxi,juonxi,,serene_harimari,high_philosophy,64,48,80,1389.8.13,,guting,,of_the_divine_call,,1444.1.1,,
asia,yanshen_superregion,Y26,Y26_holi,holi,,gangim,accretive_path,48,96,0,1421.8.8,,tsingchunquan,,leng,yes,1444.7.23,,
asia,yanshen_superregion,Y27,Y27_ding,ding,,gangim,accretive_path,32,48,32,1420.5.12,,sising,,gao,,1444.1.1,,
asia,vimdatrong_superregion,Y28,Y28_gao,gao,,szitu,accretive_path,32,64,32,1396.2.20,,xiadao,,-_flowing_water_school,,1430.1.1,,
asia,vimdatrong_superregion,Y29,Y29_zhu,zhu,,szitu,transmutative_path,48,96,16,1414.7.18,,jiktziancheng,,-_piercing_spear_way,yes,1440.2.15,,
asia,vimdatrong_superregion,Y30,Y30_quon,quon,,szitu,accretive_path,48,80,16,1388.9.27,,aoshan,,-_open_sky_school,,1430.1.1,,
asia,rahen_superregion,Y31,Y31_marsimha,marsimha,,ghavaanaj,accretive_path,48,80,48,1397.3.2,,rangeenaar,,-_elephant_school,,1430.8.12,,
asia,vimdatrong_superregion,Y32,Y32_luzhen,luzhen,,szitu,transmutative_path,48,48,80,1418.9.16,,jiuniugong,,-_charging_bull_way,yes,1437.5.13,,
asia,rahen_superregion,Y33,Y33_avasara,avasara,,rasarhid,transmutative_path,96,32,32,1414.3.10,,gundhagidhur,,-_deep_fog_school,,1430.1.1,,
asia,vimdatrong_superregion,Y34,Y34_veomany,veomany,,sikai,transmutative_path,16,16,48,1392.10.5,,kwhanhu,,-_woodcutter_path,,1420.2.15,,
asia,vimdatrong_superregion,Y35,Y35_cijiong,cijiong,,szitu,accretive_path,16,32,80,1419.5.5,,tongmiaojing,,-_drunken_fist_way,,1437.5.5,,
asia,vimdatrong_superregion,Y36,Y36_ratri,ratri,,sikai,transmutative_path,64,48,64,1421.2.6,,lo_pahsong,,-_unbroken_shield_school,yes,1441.8.25,,
asia,vimdatrong_superregion,Y37,Y37_busara,busara,,primal_harimari,accretive_path,32,64,64,1400.1.13,,santirantana,,-_shadow_veil_school,yes,1435.1.24,,
asia,vimdatrong_superregion,Y38,Y38_wang,wang,,ranilau,transmutative_path,80,32,32,1410.7.3,,bommak,,-_high_tower_school,,1425.1.19,,
asia,vimdatrong_superregion,Y39,Y39_qinrang,qinrang,,pezarangi_harpy,transmutative_path,48,64,64,1420.8.8,,yinchao,,-_dancing_breeze_way,yes,1442.1.19,,
asia,vimdatrong_superregion,Y40,Y40_ang,ang,non,teplin,transmutative_path,80,16,32,1407.11.1,,thikvot,,-_heavenly_armor_way,,1418.8.30,,
asia,vimdatrong_superregion,Y41,Y41_milin,milin,,sikai,transmutative_path,16,64,64,1379.11.2,,xaram,,-_humble_servant_path,yes,1441.1.24,,
asia,vimdatrong_superregion,Y42,Y42_houxi,houxi,,szitu,transmutative_path,48,16,80,1397.4.23,,lingtsuan,,-_sacred_spring_order,,1440.2.15,,
asia,vimdatrong_superregion,Y43,Y43_rucai,rucai,,szitu,transmutative_path,48,32,48,1415.3.16,,zishimiao,,-_thousand_kicks_school,,1433.4.4,,
asia,vimdatrong_superregion,Y44,Y44_jin,jin,,szitu,accretive_path,32,64,48,1398.3.27,,shanyutian,,-_slippery_eel_way,,1430.1.1,,
asia,vimdatrong_superregion,Y45,Y45_kirmari,kirmari,,serene_harimari,accretive_path,64,48,32,1401.10.23,,jinhusi,,-_golden_core_way,,1436.7.10,,
asia,vimdatrong_superregion,Y46,Y46_yong,yong,,szitu,accretive_path,48,48,80,1408.12.27,,jianxusi,,-_keepers_order,,1430.1.1,,
asia,vimdatrong_superregion,Y47,Y47_xiaoying,xiaoying,,szitu,transmutative_path,80,64,32,1382.8.20,,yuetmuk,,-_gentle_fist_school,yes,1413.1.24,,
asia,vimdatrong_superregion,Y48,Y48_baji,baji,,rasarhid,accretive_path,48,64,16,1392.10.7,,yantragitana,,-_looming_shadow_school,,1435.3.14,,
asia,vimdatrong_superregion,Y49,Y49_daoxing,daoxing,,szitu,accretive_path,64,80,32,1407.8.2,,qiansimiao,,-_silk_way,,1430.11.20,,
asia,vimdatrong_superregion,Y51,Y51_sahtiyar,sahtiyar,,royal_harimari,high_philosophy,80,48,64,1401.6.28,,bim_lau,,of_the_gleaming_tomb,,1444.1.1,,
asia,rahen_superregion,Y52,Y52_ponhea,ponhea,to,chengrong,high_philosophy,32,80,32,1395.2.2,,semphrerong,,ou,,1444.1.1,,
asia,rahen_superregion,Y53,Y53_sukonthor,sukonthor,,biengdi,high_philosophy,32,32,64,1398.8.8,,prukakhin,,pasak,,1420.7.23,,
